bootstrap_id,attempt_id,sigma,intercept,log_speed_ref,log_feed_ref,log_depth_ref
256,258,0.16144069519694734,3.2431588573296475,-1.9605103820260323,-3.326714172740595,0.4633543213690541
257,259,2.4876659577515738e-08,3.6025308400089613,-9.305097679398722,-2.9481974033196123,2.4280037120959617
258,260,0.6718557417185507,3.3543558239979383,0.12634224792362916,-1.1547777821350573,-0.01217127430173716
259,261,0.6818797723911199,3.306182738346677,0.1427451365151344,-1.59485256370216,-0.6772006580101106
260,262,1.177449587070586e-05,2.8401615170981165,2.142919374140661,-4.0421170851699495,-2.3253403678018696
261,263,0.5066258239767801,2.9098062287856212,-0.10878481348750253,-2.0125833196941265,-1.559703428949384
262,264,2.31048316174912e-05,3.8474364323339905,-0.6113690773139896,-2.0864410458302363,4.221860873307942
263,265,0.532618623713971,2.881601105685305,0.22295192663463073,-1.7560896626083171,-0.9048199083911238
264,266,0.6967218470442732,3.365888509139078,-0.02308045351263676,-1.4462653512432293,-0.8531957179124735
265,267,2.6393821682257174e-05,3.194957169918912,-0.6189655938200499,-4.1677936322054006,-0.44499799536640816
266,268,0.15330999268210063,2.7034643469896986,0.9894542704885633,-3.0089311882978573,-1.420110327201259
267,269,0.16773222403734153,2.8114570829383374,-1.0289440710870275,-3.5325166937940957,-1.843666542701067
268,270,0.5919304569893741,3.227496586890996,0.28377681921903697,-2.1613572609206018,-2.040455606638829
269,271,1.3066129797157572e-05,3.788079685040965,-2.7174117046972674,-3.8729282752890035,2.9622396238585518
270,272,0.18398864855846564,2.817560430034443,-0.19212001932986447,-3.687705952663005,-1.028463476936318
271,273,0.2475049736766385,3.6043530508670494,-0.9187741918557845,-1.9275710206071568,1.9325574649912727
